Year,Sex,Age,Risk,Value
32,2,78,4,0.0017479706002345877
32,2,78,5,0.14555901335713192
32,2,78,6,0.002086421067595152
32,2,78,7,9.347705727225772e-05
32,2,79,0,0.0
32,2,79,1,6.811989902325171e-05
32,2,79,2,2.7485247038188363
32,2,79,3,0.00026847690367057757
32,2,79,4,0.0014710414581773868
32,2,79,5,0.12668058265685672
32,2,79,6,0.001816320483313244
32,2,79,7,7.999714557692233e-05
32,2,80,0,0.0
32,2,80,1,0.0
32,2,80,2,0.0
32,2,80,3,0.0
32,2,80,4,0.0
32,2,80,5,0.0
32,2,80,6,0.0
32,2,80,7,0.0
33,0,0,0,0.0
33,0,0,1,0.0
33,0,0,2,0.0
33,0,0,3,0.0
33,0,0,4,0.0
33,0,0,5,0.0
33,0,0,6,0.0
33,0,0,7,0.0
33,0,1,0,0.0
33,0,1,1,0.0
33,0,1,2,0.0
33,0,1,3,0.0
33,0,1,4,0.0
33,0,1,5,0.0
33,0,1,6,0.0
33,0,1,7,0.0
33,0,2,0,0.0
33,0,2,1,0.0
33,0,2,2,0.0
33,0,2,3,0.0
33,0,2,4,0.0
33,0,2,5,0.0
33,0,2,6,0.0
33,0,2,7,0.0
33,0,3,0,0.0
33,0,3,1,0.0
33,0,3,2,0.0
33,0,3,3,0.0
33,0,3,4,0.0
33,0,3,5,0.0
33,0,3,6,0.0
33,0,3,7,0.0
33,0,4,0,0.0
33,0,4,1,0.0
33,0,4,2,0.0
33,0,4,3,0.0
33,0,4,4,0.0
33,0,4,5,0.0
33,0,4,6,0.0
33,0,4,7,0.0
33,0,5,0,0.0
33,0,5,1,0.0
33,0,5,2,0.0
33,0,5,3,0.0
33,0,5,4,0.0
33,0,5,5,0.0
33,0,5,6,0.0
33,0,5,7,0.0
33,0,6,0,0.0
33,0,6,1,0.0
33,0,6,2,0.0
33,0,6,3,0.0
33,0,6,4,0.0
33,0,6,5,0.0
33,0,6,6,0.0
33,0,6,7,0.0
33,0,7,0,0.0
33,0,7,1,0.0
33,0,7,2,0.0
33,0,7,3,0.0
33,0,7,4,0.0
33,0,7,5,0.0
33,0,7,6,0.0
33,0,7,7,0.0
33,0,8,0,0.0
33,0,8,1,0.0
33,0,8,2,0.0
33,0,8,3,0.0
33,0,8,4,0.0
33,0,8,5,0.0
33,0,8,6,0.0
33,0,8,7,0.0
33,0,9,0,0.0
33,0,9,1,0.0
33,0,9,2,0.0
33,0,9,3,0.0
33,0,9,4,0.0
33,0,9,5,0.0
33,0,9,6,0.0
33,0,9,7,0.0
33,0,10,0,0.0
33,0,10,1,0.0
33,0,10,2,0.0
33,0,10,3,0.0
33,0,10,4,0.0
33,0,10,5,0.0
33,0,10,6,0.0
33,0,10,7,0.0
33,0,11,0,0.0
33,0,11,1,0.0
33,0,11,2,0.0
33,0,11,3,0.0
33,0,11,4,0.0
33,0,11,5,0.0
33,0,11,6,0.0
33,0,11,7,0.0
33,0,12,0,0.0
33,0,12,1,0.0
33,0,12,2,0.0
33,0,12,3,0.0
33,0,12,4,0.0
33,0,12,5,0.0
33,0,12,6,0.0
33,0,12,7,0.0
33,0,13,0,0.0
33,0,13,1,0.0
33,0,13,2,0.0
33,0,13,3,0.0
33,0,13,4,0.0
33,0,13,5,0.0
33,0,13,6,0.0
33,0,13,7,0.0
33,0,14,0,0.0
33,0,14,1,0.0
33,0,14,2,0.0
33,0,14,3,0.0
33,0,14,4,0.0
33,0,14,5,0.0
33,0,14,6,0.0
33,0,14,7,0.0
33,0,15,0,0.0
33,0,15,1,2008.7061657733107
33,0,15,2,74.21135724662659
33,0,15,3,0.0
33,0,15,4,6.991151944241726e-09
33,0,15,5,0.012360892232788455
33,0,15,6,0.0
33,0,15,7,0.0
33,0,16,0,0.0
33,0,16,1,2927.404468855975
33,0,16,2,140.499795243145
33,0,16,3,76.53130159403389
33,0,16,4,0.00043857173744515145
33,0,16,5,4.320022249982075
33,0,16,6,0.0
33,0,16,7,0.0
33,0,17,0,0.0
33,0,17,1,3710.670919482599
33,0,17,2,216.53496070903063
33,0,17,3,162.54941037733494
33,0,17,4,0.056765318676389745
33,0,17,5,31.38004056574892
33,0,17,6,0.0
33,0,17,7,0.0
33,0,18,0,0.0
33,0,18,1,4388.405479004655
33,0,18,2,302.48122663435123
33,0,18,3,271.79250781193446
33,0,18,4,0.4878081737357565
33,0,18,5,78.8551864194531
33,0,18,6,0.0
33,0,18,7,0.0
33,0,19,0,0.0
33,0,19,1,5022.868454598989
33,0,19,2,402.38737518364746
33,0,19,3,407.47979852547087
33,0,19,4,1.5930031621884928
33,0,19,5,136.2110632640551
33,0,19,6,0.0
33,0,19,7,0.0
33,0,20,0,0.0
33,0,20,1,5583.1513406269605
33,0,20,2,514.8159075696831
33,0,20,3,567.7265223063689
33,0,20,4,3.4817272274647486
33,0,20,5,192.36855563351224
33,0,20,6,0.0
33,0,20,7,0.0
33,0,21,0,0.0
33,0,21,1,6074.951262428255
33,0,21,2,640.7811069840938
33,0,21,3,752.7466200207691
33,0,21,4,5.970083975642928
33,0,21,5,238.9929199739339
33,0,21,6,0.0
33,0,21,7,0.0
33,0,22,0,0.0
33,0,22,1,6390.963175493876
33,0,22,2,768.3290391128818
33,0,22,3,945.8199033829601
33,0,22,4,8.649772219586179
33,0,22,5,270.8642081912775
33,0,22,6,0.0
33,0,22,7,0.0
33,0,23,0,0.0
33,0,23,1,6572.086125318545
33,0,23,2,898.5225258250115
33,0,23,3,1145.2950469644354
33,0,23,4,11.06236581238724
33,0,23,5,286.12431707478896
33,0,23,6,0.0
33,0,23,7,0.0
33,0,24,0,0.0
33,0,24,1,6498.161063417224
33,0,24,2,1009.9754300882614
33,0,24,3,1318.9271387773197
33,0,24,4,12.823803815156277
33,0,24,5,285.11562117907044
33,0,24,6,0.0
33,0,24,7,0.0
33,0,25,0,0.0
33,0,25,1,6205.243540778903
33,0,25,2,1097.3383973785767
33,0,25,3,1455.4692408376902
33,0,25,4,13.735977867864078
33,0,25,5,270.6443340744126
33,0,25,6,0.0
33,0,25,7,0.0
33,0,26,0,0.0
33,0,26,1,5823.478230635738
33,0,26,2,1172.9119893799536
33,0,26,3,1570.0166526517373
33,0,26,4,13.822156293884985
33,0,26,5,247.93045329919158
33,0,26,6,0.0
33,0,26,7,0.0
33,0,27,0,0.0
33,0,27,1,5442.017308045971
33,0,27,2,1249.1894067436172
33,0,27,3,1679.7648114771448
33,0,27,4,13.204226022380825
33,0,27,5,220.2270922744506
33,0,27,6,0.0
33,0,27,7,0.0
33,0,28,0,0.0
33,0,28,1,5155.359620567138
33,0,28,2,1347.643806857383
33,0,28,3,1815.5741863337728
33,0,28,4,12.096773556144761
33,0,28,5,191.42282963387962
33,0,28,6,0.0
33,0,28,7,0.0
33,0,29,0,0.0
33,0,29,1,4953.742142101597
33,0,29,2,1472.6324628078091
33,0,29,3,1983.083363190481
33,0,29,4,10.691830128792258
33,0,29,5,163.8871660666344
33,0,29,6,0.0
33,0,29,7,0.0
33,0,30,0,0.0
33,0,30,1,4824.045343076495
33,0,30,2,1627.8288619128023
33,0,30,3,2185.9742041533964
33,0,30,4,9.154681728198264
33,0,30,5,139.08678364096264
33,0,30,6,0.0
33,0,30,7,0.0
33,0,31,0,0.0
33,0,31,1,4671.635032473332
33,0,31,2,1788.8243040767745
33,0,31,3,2386.885101962749
33,0,31,4,7.602085408368865
33,0,31,5,117.41221375013583
33,0,31,6,0.0
33,0,31,7,0.0
33,0,32,0,0.0
33,0,32,1,4458.813812767107
33,0,32,2,1938.7015543475504
33,0,32,3,2559.91816062723
33,0,32,4,6.1314438410044065
33,0,32,5,98.91244923817011
33,0,32,6,0.0
33,0,32,7,0.0
33,0,33,0,0.0
33,0,33,1,4143.520337304316
33,0,33,2,2050.193555296542
33,0,33,3,2666.4624906088407
33,0,33,4,4.830837831767529
33,0,33,5,83.31911021300418
33,0,33,6,0.0
33,0,33,7,0.0
33,0,34,0,0.0
33,0,34,1,3765.669605386251
33,0,34,2,2124.587424488594
33,0,34,3,2710.0001059072924
33,0,34,4,3.744960191546035
33,0,34,5,70.25503897381068
33,0,34,6,0.0
33,0,34,7,0.0
33,0,35,0,0.0
33,0,35,1,3333.142365398188
33,0,35,2,2150.244018319932
33,0,35,3,2678.134993544857
33,0,35,4,2.864820969270599
33,0,35,5,59.36218978506211
33,0,35,6,0.0
33,0,35,7,0.0
33,0,36,0,0.0
33,0,36,1,2880.9579575705566
33,0,36,2,2131.0380089975465
33,0,36,3,2580.81815764087
33,0,36,4,2.188176430250814
33,0,36,5,52.46372119095673
33,0,36,6,0.0
33,0,36,7,0.0
33,0,37,0,0.0
33,0,37,1,2423.6098192061954
33,0,37,2,2063.169608182479
33,0,37,3,2419.173322170759
33,0,37,4,1.6616136718142465
33,0,37,5,45.933306921666286
33,0,37,6,0.0
33,0,37,7,0.0
33,0,38,0,0.0
33,0,38,1,1998.93041221732
33,0,38,2,1964.2580567975747
33,0,38,3,2221.1270367812017
33,0,38,4,1.2634509592399357
33,0,38,5,40.00067926810395
33,0,38,6,0.0
33,0,38,7,0.0
33,0,39,0,0.0
33,0,39,1,1623.2949282511254
33,0,39,2,1846.1108492118256
33,0,39,3,2005.3684949804965
33,0,39,4,0.9644033310924743
33,0,39,5,34.716553107234276
33,0,39,6,0.0
33,0,39,7,0.0
33,0,40,0,0.0
33,0,40,1,1302.523564162069
33,0,40,2,1718.103934913146
33,0,40,3,1785.9115668551203
33,0,40,4,0.7377496550540359
33,0,40,5,30.072252433737397
33,0,40,6,0.0
33,0,40,7,0.0
33,0,41,0,0.0
33,0,41,1,1035.9464004804222
33,0,41,2,1587.757748313725
33,0,41,3,1573.038710427565
33,0,41,4,0.5680085202878478
33,0,41,5,26.014107680510495
33,0,41,6,0.0
33,0,41,7,0.0
33,0,42,0,0.0
33,0,42,1,817.1162477327258
33,0,42,2,1457.9071556778752
33,0,42,3,1370.9166714597193
33,0,42,4,0.43805107343628047
33,0,42,5,22.47461882553148
33,0,42,6,0.0
33,0,42,7,0.0
33,0,43,0,0.0
33,0,43,1,636.3197485507559
33,0,43,2,1325.48911835486
33,0,43,3,1177.7297980363885
33,0,43,4,0.33934616715529076
33,0,43,5,19.368973871473955
33,0,43,6,0.0
33,0,43,7,0.0
33,0,44,0,0.0
33,0,44,1,496.01652084814486
33,0,44,2,1207.1901273205572
33,0,44,3,1008.8593832113289
33,0,44,4,0.2640580768258974
33,0,44,5,16.666852581436046
33,0,44,6,0.0
33,0,44,7,0.0
33,0,45,0,0.0
33,0,45,1,392.7886150623858
33,0,45,2,1114.524914471486
33,0,45,3,871.6340524215283
33,0,45,4,0.20791319444733997
33,0,45,5,14.372622724121701
33,0,45,6,0.0
33,0,45,7,0.0
33,0,46,0,0.0
33,0,46,1,310.0666278924915
33,0,46,2,1027.3541035424992
33,0,46,3,747.7098913953986
33,0,46,4,0.17817322934406146
33,0,46,5,12.794082282849752
33,0,46,6,0.0
33,0,46,7,0.0
33,0,47,0,0.0
33,0,47,1,239.59512648335095
33,0,47,2,930.2485592388734
33,0,47,3,626.2917705377585
33,0,47,4,0.15197141912166912
33,0,47,5,11.151102257796408
33,0,47,6,0.0
33,0,47,7,0.0
33,0,48,0,0.0
33,0,48,1,192.0864012592195
33,0,48,2,871.5402584004491
33,0,48,3,539.2924101664048
33,0,48,4,0.12879175681511754
33,0,48,5,9.617865456776613
33,0,48,6,0.0
33,0,48,7,0.0
33,0,49,0,0.0
33,0,49,1,155.284901878109
33,0,49,2,823.7858311487028
33,0,49,3,465.15100269689714
33,0,49,4,0.10831308115095548
33,0,49,5,8.191023290978686
33,0,49,6,0.0
33,0,49,7,0.0
33,0,50,0,0.0
33,0,50,1,125.5844132207097
33,0,50,2,780.3156059400517
33,0,50,3,399.01923726116394
33,0,50,4,0.09054296299364539
33,0,50,5,6.890938337452601
33,0,50,6,0.0
33,0,50,7,0.0
33,0,51,0,0.0
33,0,51,1,99.30522242008013
33,0,51,2,726.9095305107338
33,0,51,3,334.11431478537764
33,0,51,4,0.07519556430786288
33,0,51,5,5.715229888155339
33,0,51,6,0.0
33,0,51,7,0.0
33,0,52,0,0.0
33,0,52,1,77.25245325010577
33,0,52,2,669.4523572435481
33,0,52,3,274.4089274830027
33,0,52,4,0.06202366517195255
33,0,52,5,4.675329078783103
33,0,52,6,0.0
33,0,52,7,0.0
33,0,53,0,0.0
33,0,53,1,59.06713494476606
33,0,53,2,609.4040180844718
33,0,53,3,220.960212340039
33,0,53,4,0.05084626018071942
33,0,53,5,3.771389115043876
33,0,53,6,0.0
33,0,53,7,0.0
33,0,54,0,0.0
33,0,54,1,44.5593616475938
33,0,54,2,550.5601767461161
33,0,54,3,175.0868152875784
33,0,54,4,0.04144304856873546
33,0,54,5,2.998155342019688
33,0,54,6,0.0
33,0,54,7,0.0
33,0,55,0,0.0
33,0,55,1,34.07706192333015
33,0,55,2,506.0396756337023
33,0,55,3,139.8162793541218
33,0,55,4,0.03359895119320899
33,0,55,5,2.349259174527023
33,0,55,6,0.0
33,0,55,7,0.0
33,0,56,0,0.0
33,0,56,1,24.491883299316868
33,0,56,2,443.8726978242281
33,0,56,3,105.74222515223946
33,0,56,4,0.027150437650858773
33,0,56,5,1.8083617558655192
33,0,56,6,0.0
33,0,56,7,0.0
33,0,57,0,0.0
33,0,57,1,17.3505169043426
33,0,57,2,387.42573458232664
33,0,57,3,78.8522252375342
33,0,57,4,0.021950095235917327
33,0,57,5,1.3704310832682252
33,0,57,6,0.0
33,0,57,7,0.0
33,0,58,0,0.0
33,0,58,1,12.064538630327867
33,0,58,2,335.6866071982208
33,0,58,3,57.82991501657773
33,0,58,4,0.017734863289489547
33,0,58,5,1.0224383893202582
33,0,58,6,0.0
33,0,58,7,0.0
33,0,59,0,0.0
33,0,59,1,8.253336108614128
33,0,59,2,289.6678178565954
33,0,59,3,41.83195771725727
33,0,59,4,0.014403166447461204
33,0,59,5,0.7514429333097115
33,0,59,6,0.0
33,0,59,7,0.0
33,0,60,0,0.0
33,0,60,1,5.560637403156584
33,0,60,2,249.41723710983317
33,0,60,3,29.89008541811972
33,0,60,4,0.011719596525077543
33,0,60,5,0.5447385013864114
33,0,60,6,0.0
33,0,60,7,0.0
33,0,61,0,0.0
33,0,61,1,3.6768213718938636
33,0,61,2,213.75351435996726
33,0,61,3,21.03265088396774
33,0,61,4,0.009590323452668068
33,0,61,5,0.38999277477827
33,0,61,6,0.0
33,0,61,7,0.0
33,0,62,0,0.0
33,0,62,1,2.382858816787339
33,0,62,2,182.27692152336317
33,0,62,3,14.56015032011752
33,0,62,4,0.00783595245807473
33,0,62,5,0.2759391529066343
33,0,62,6,0.0
33,0,62,7,0.0
33,0,63,0,0.0
33,0,63,1,1.5096621183822756
33,0,63,2,154.43629711450774
33,0,63,3,9.891739304248532
33,0,63,4,0.006394025510403009
33,0,63,5,0.19348994508075498
33,0,63,6,0.0
33,0,63,7,0.0
33,0,64,0,0.0
33,0,64,1,0.9347014614134314
33,0,64,2,130.1388034283635
33,0,64,3,6.593238174237795
33,0,64,4,0.005215262048607914
33,0,64,5,0.13477177375684463
33,0,64,6,0.0
33,0,64,7,0.0
33,0,65,0,0.0
33,0,65,1,0.5650040912367781
33,0,65,2,109.15051801461667
33,0,65,3,4.308229089446067
33,0,65,4,0.004255585925194949
33,0,65,5,0.09351505507046834
33,0,65,6,0.0
33,0,65,7,0.0
33,0,66,0,0.0
33,0,66,1,0.3326779240095992
33,0,66,2,91.0904782915602
33,0,66,3,2.75397942351557
33,0,66,4,0.003476448930041015
33,0,66,5,0.06489619010812689
33,0,66,6,0.0
33,0,66,7,0.0
33,0,67,0,0.0
33,0,67,1,0.19160279457625717
33,0,67,2,76.1220531591555
33,0,67,3,1.7295578428330454
33,0,67,4,0.002844893410622448
33,0,67,5,0.045253698330422004
33,0,67,6,0.0
33,0,67,7,0.0
33,0,68,0,0.0
33,0,68,1,0.10825184632638929
33,0,68,2,64.0346263682126
33,0,68,3,1.0703159425018594
33,0,68,4,0.0023330584907441626
33,0,68,5,0.03187501436839525
33,0,68,6,0.0
33,0,68,7,0.0
33,0,69,0,0.0
33,0,69,1,0.06015003214058487
33,0,69,2,54.496057500832364
33,0,69,3,0.654317027133579
33,0,69,4,0.0019180491999962236
33,0,69,5,0.022800694267070376
33,0,69,6,0.0
33,0,69,7,0.0
33,0,70,0,0.0
33,0,70,1,0.03287247198490408
33,0,70,2,47.03496505082114
33,0,70,3,0.39502312757157454
33,0,70,4,0.0015809562862498768
33,0,70,5,0.016644654443719414
33,0,70,6,0.0
33,0,70,7,0.0
33,0,71,0,0.0
33,0,71,1,0.017519595973696407
33,0,71,2,40.92748394312477
33,0,71,3,0.23340369432796704
33,0,71,4,0.0013064197009477949
33,0,71,5,0.01243561635229941
33,0,71,6,0.0
33,0,71,7,0.0
33,0,72,0,0.0
33,0,72,1,0.008981747692494695
33,0,72,2,35.52135352165336
33,0,72,3,0.1330410067846847
33,0,72,4,0.001082050683933669
33,0,72,5,0.009513241765509464
33,0,72,6,0.0
33,0,72,7,0.0
33,0,73,0,0.0
33,0,73,1,0.004400139201126573
33,0,73,2,30.66443894693596
33,0,73,3,0.07261043023360592
33,0,73,4,0.0008979120884809825
33,0,73,5,0.007434530892519302
33,0,73,6,0.0
33,0,73,7,0.0
33,0,74,0,0.0
33,0,74,1,0.002044035631908009
33,0,74,2,26.27037810309845
33,0,74,3,0.03761557112242799
33,0,74,4,0.0007460706463354253
33,0,74,5,0.005906987110347862
33,0,74,6,0.0
33,0,74,7,0.0
33,0,75,0,0.0
33,0,75,1,0.0008884324008727584
33,0,75,2,22.236520599345727
33,0,75,3,0.018233054508865882
33,0,75,4,0.0006202262087856309
33,0,75,5,0.0047396849848469
33,0,75,6,0.0
33,0,75,7,0.0
33,0,76,0,0.0
33,0,76,1,0.0003534197886433287
33,0,76,2,18.503772915847378
33,0,76,3,0.008081697392375032
33,0,76,4,0.000515417764694661
33,0,76,5,0.0038097575889080196
33,0,76,6,0.0
33,0,76,7,0.0
33,0,77,0,0.0
33,0,77,1,0.00012342558041008415
33,0,77,2,15.077190224140105
33,0,77,3,0.0031398529083784456
33,0,77,4,0.0004279722741736252
33,0,77,5,0.0030409114100901653
33,0,77,6,0.0
33,0,77,7,0.0
33,0,78,0,0.0
33,0,78,1,3.342869807480637e-05
33,0,78,2,11.737693744173338
33,0,78,3,0.0009440864959557251
33,0,78,4,0.00035502549453285935
33,0,78,5,0.002389481177845599
33,0,78,6,0.0
33,0,78,7,0.0
33,0,79,0,0.0
33,0,79,1,4.98511914899855e-06
33,0,79,2,8.832960649649577
33,0,79,3,0.00015595658803038785
33,0,79,4,0.000294264561622119
33,0,79,5,0.0018340928466733341
33,0,79,6,0.0
33,0,79,7,0.0
33,0,80,0,0.0
33,0,80,1,0.0
33,0,80,2,0.0
33,0,80,3,0.0
33,0,80,4,2.5529590701783755e-20
33,0,80,5,0.0
33,0,80,6,0.0
33,0,80,7,0.0
33,1,0,0,0.0
33,1,0,1,0.0
33,1,0,2,0.0
33,1,0,3,0.0
33,1,0,4,0.0
33,1,0,5,0.0
33,1,0,6,0.0
33,1,0,7,0.0
33,1,1,0,0.0
33,1,1,1,0.0
33,1,1,2,0.0
33,1,1,3,0.0
33,1,1,4,0.0
33,1,1,5,0.0
33,1,1,6,0.0
33,1,1,7,0.0
33,1,2,0,0.0
33,1,2,1,0.0
33,1,2,2,0.0
33,1,2,3,0.0
33,1,2,4,0.0
33,1,2,5,0.0
33,1,2,6,0.0
33,1,2,7,0.0
33,1,3,0,0.0
33,1,3,1,0.0
33,1,3,2,0.0
33,1,3,3,0.0
33,1,3,4,0.0
33,1,3,5,0.0
33,1,3,6,0.0
33,1,3,7,0.0
33,1,4,0,0.0
33,1,4,1,0.0
33,1,4,2,0.0
33,1,4,3,0.0
33,1,4,4,0.0
33,1,4,5,0.0
33,1,4,6,0.0
33,1,4,7,0.0
33,1,5,0,0.0
33,1,5,1,0.0
33,1,5,2,0.0
33,1,5,3,0.0
33,1,5,4,0.0
33,1,5,5,0.0
33,1,5,6,0.0
33,1,5,7,0.0
33,1,6,0,0.0
33,1,6,1,0.0
33,1,6,2,0.0
33,1,6,3,0.0
33,1,6,4,0.0
33,1,6,5,0.0
33,1,6,6,0.0
33,1,6,7,0.0
33,1,7,0,0.0
33,1,7,1,0.0
33,1,7,2,0.0
33,1,7,3,0.0
33,1,7,4,0.0
33,1,7,5,0.0
33,1,7,6,0.0
33,1,7,7,0.0
33,1,8,0,0.0
33,1,8,1,0.0
33,1,8,2,0.0
33,1,8,3,0.0
33,1,8,4,0.0
33,1,8,5,0.0
33,1,8,6,0.0
33,1,8,7,0.0
33,1,9,0,0.0
33,1,9,1,0.0
33,1,9,2,0.0
33,1,9,3,0.0
33,1,9,4,0.0
33,1,9,5,0.0
33,1,9,6,0.0
33,1,9,7,0.0
33,1,10,0,0.0
33,1,10,1,0.0
33,1,10,2,0.0
33,1,10,3,0.0
33,1,10,4,0.0
33,1,10,5,0.0
33,1,10,6,0.0
33,1,10,7,0.0
33,1,11,0,0.0
33,1,11,1,0.0
33,1,11,2,0.0
33,1,11,3,0.0
33,1,11,4,0.0
33,1,11,5,0.0
33,1,11,6,0.0
33,1,11,7,0.0
33,1,12,0,0.0
33,1,12,1,0.0
33,1,12,2,0.0
33,1,12,3,0.0
33,1,12,4,0.0
33,1,12,5,0.0
33,1,12,6,0.0
33,1,12,7,0.0
33,1,13,0,0.0
33,1,13,1,0.0
33,1,13,2,0.0
33,1,13,3,0.0
33,1,13,4,0.0
33,1,13,5,0.0
33,1,13,6,0.0
33,1,13,7,0.0
33,1,14,0,0.0
33,1,14,1,0.0
33,1,14,2,0.0
33,1,14,3,0.0
33,1,14,4,0.0
33,1,14,5,0.0
33,1,14,6,0.0
33,1,14,7,0.0
33,1,15,0,0.0
33,1,15,1,207.58159771846942
33,1,15,2,7.325862682475774
33,1,15,3,0.0
33,1,15,4,4.992531334295093e-08
33,1,15,5,12.52231538796892
33,1,15,6,2.6340414260471743
33,1,15,7,1.0741803308681936
33,1,16,0,0.0
33,1,16,1,503.9539241590792
33,1,16,2,17.238545575093397
33,1,16,3,7.978868849878176
33,1,16,4,0.0012597596651517176
33,1,16,5,31.886390772806685
33,1,16,6,6.286471907408137
33,1,16,7,2.6748204855380764
33,1,17,0,0.0
33,1,17,1,798.1593144022775
33,1,17,2,30.470845927970174
33,1,17,3,22.09534556350018
33,1,17,4,0.03496850176221242
33,1,17,5,53.42094408803405
33,1,17,6,9.892125400497706
33,1,17,7,4.398419114925867
33,1,18,0,0.0
33,1,18,1,1076.46113827649
33,1,18,2,46.88624052673738
33,1,18,3,43.55654139118866
33,1,18,4,0.27904038259717384
33,1,18,5,75.99414741205013
33,1,18,6,13.32277989577814
33,1,18,7,6.210173805387391
33,1,19,0,0.0
33,1,19,1,1362.6844611235358
33,1,19,2,68.05998166989515
33,1,19,3,74.11769128389197
33,1,19,4,1.1776630609023289
33,1,19,5,100.93683646888033
33,1,19,6,16.86563687189577
33,1,19,7,8.270714944652902
33,1,20,0,0.0
33,1,20,1,1638.5012748397123
33,1,20,2,93.84469725287028
33,1,20,3,113.86153017581871
33,1,20,4,3.200069579833004
33,1,20,5,126.57861853289975
33,1,20,6,20.218050676976603
33,1,20,7,10.482568177467876
33,1,21,0,0.0
33,1,21,1,1899.7345254491972
33,1,21,2,124.52987329810222
33,1,21,3,162.9982375924217
33,1,21,4,6.379139122313196
33,1,21,5,152.17401631498842
33,1,21,6,23.236653190855428
33,1,21,7,12.808198270904223
33,1,22,0,0.0
33,1,22,1,2113.9010443096226
33,1,22,2,158.1978131773908
33,1,22,3,218.50384586699718
33,1,22,4,10.255742782021336
33,1,22,5,174.32458168161935
33,1,22,6,25.306697161276457
33,1,22,7,14.952767668609459
33,1,23,0,0.0
33,1,23,1,2303.352299142752
33,1,23,2,196.26064821065438
33,1,23,3,281.72099840340155
33,1,23,4,14.187328384745298
33,1,23,5,194.37090920032807
33,1,23,6,26.639569141438596
33,1,23,7,17.003610100704254
33,1,24,0,0.0
33,1,24,1,2411.499941441824
33,1,24,2,233.49898567687538
33,1,24,3,344.1276958308622
33,1,24,4,17.63496292989443
33,1,24,5,207.27902808444992
33,1,24,6,26.384789639112658
33,1,24,7,18.444760740150098
33,1,25,0,0.0
33,1,25,1,2443.275234535765
33,1,25,2,268.49122151844165
33,1,25,3,402.46229288532504
33,1,25,4,20.217183676371857
33,1,25,5,213.07190181315704
33,1,25,6,24.686200391385917
33,1,25,7,19.19364197810467
33,1,26,0,0.0
33,1,26,1,2429.010146521727
33,1,26,2,302.60121858075206
33,1,26,3,458.11567957919897
33,1,26,4,21.744523755223877
33,1,26,5,214.35314454409072
33,1,26,6,22.19552020048276
33,1,26,7,19.437016805150087
33,1,27,0,0.0
33,1,27,1,2393.6941189620543
33,1,27,2,337.6931380816967
33,1,27,3,513.603589308494
33,1,27,4,22.26885911484548
33,1,27,5,213.77946713726948
33,1,27,6,19.515378619675307
33,1,27,7,19.405205068295825
33,1,28,0,0.0
33,1,28,1,2386.939493804908
33,1,28,2,380.5516084205702
33,1,28,3,579.6289238067391
33,1,28,4,21.989199584702178
33,1,28,5,215.96817326845004
33,1,28,6,17.420799972241902
33,1,28,7,19.57484779918376
33,1,29,0,0.0
33,1,29,1,2407.7130787843776
33,1,29,2,432.79921740688883
33,1,29,3,658.5413648342129
33,1,29,4,21.11347303945169
33,1,29,5,221.0572357105531
33,1,29,6,15.905717648202492
33,1,29,7,19.98597189804628
33,1,30,0,0.0
33,1,30,1,2451.2446045036195
33,1,30,2,495.5369585922898
33,1,30,3,751.674470329116
33,1,30,4,19.793030604482006
33,1,30,5,228.80807728286794
33,1,30,6,14.919896424934706
33,1,30,7,20.64603662995085
33,1,31,0,0.0
33,1,31,1,2473.7785546143587
33,1,31,2,561.5996389984374
33,1,31,3,846.8291965622125
33,1,31,4,18.136126192408508
33,1,31,5,235.22899380535335
33,1,31,6,13.997843769606664
33,1,31,7,21.147125243133026
33,1,32,0,0.0
33,1,32,1,2457.765514358062
33,1,32,2,626.1546796017375
33,1,32,3,935.6065788460268
33,1,32,4,16.301895706483045
33,1,32,5,238.57885063881065
33,1,32,6,12.979948220293421
33,1,32,7,21.299908868461866
33,1,33,0,0.0
33,1,33,1,2378.7195257902104
33,1,33,2,680.4270907360037
33,1,33,3,1003.8685667507076
33,1,33,4,14.408097683339294
33,1,33,5,234.29464501969454
33,1,33,6,11.459771740573935
33,1,33,7,20.591539694195212
33,1,34,0,0.0
33,1,34,1,2262.0116677782657
33,1,34,2,726.4681833371219
33,1,34,3,1055.0715253059411
33,1,34,4,12.545588828924252
33,1,34,5,225.65454475415518
33,1,34,6,9.852839128869041
33,1,34,7,19.397047374463043
33,1,35,0,0.0
33,1,35,1,2098.5744551936314
33,1,35,2,757.187480925456
33,1,35,3,1079.0384287728891
33,1,35,4,10.76946010955576
33,1,35,5,211.99775769058505
33,1,35,6,8.158059661637559
33,1,35,7,17.674561340606026
33,1,36,0,0.0
33,1,36,1,1899.9244268053117
33,1,36,2,770.713753551154
33,1,36,3,1074.3783026064436
33,1,36,4,9.137925991749961
33,1,36,5,194.7881172224413
33,1,36,6,6.53430225552744
33,1,36,7,15.623840751375068
33,1,37,0,0.0
33,1,37,1,1673.557250815125
33,1,37,2,764.2851651573737
33,1,37,3,1038.9042133199252
33,1,37,4,7.655669660910688
33,1,37,5,174.74163176792902
33,1,37,6,5.0307445669266535
33,1,37,7,13.353260116776127
33,1,38,0,0.0
33,1,38,1,1443.3608461181047
33,1,38,2,742.8537081571246
33,1,38,3,981.8165051123707
33,1,38,4,6.348403877510333
33,1,38,5,154.61626741370006
33,1,38,6,3.7980470188383353
